200207,3,8,4,7918,1,385,483
198811,7,17,3,1912,0,515,3421
199003,9,12,5,2570,1,394,8327
201003,5,6,2,3931,1,629,4527
201309,5,8,4,1661,1,837,194
200604,4,10,5,5653,0,281,1140
200001,1,20,1,9709,0,250,7191
201311,2,18,5,9871,0,325,5674
198809,5,17,2,8305,0,470,9668
201011,1,18,2,4836,1,143,2087
199205,7,4,1,3913,0,369,7270
201908,7,13,4,6118,1,536,4014
199612,9,13,3,7521,0,304,1758
201401,5,4,4,2822,0,165,1974
201707,6,12,1,3067,0,137,6932
201112,7,15,1,8241,1,198,3621
200104,4,3,4,6325,1,897,2050
199601,4,18,1,9293,1,209,7285
200604,4,12,2,1157,1,100,1490
201304,5,12,1,5806,1,623,1594
199810,9,15,2,9549,0,91,662
200907,10,4,1,9550,0,17,5627
199101,5,12,3,8947,0,886,1313
201107,5,8,3,5816,0,878,3242
200601,6,12,4,2121,0,500,3841
200010,1,2,3,6896,1,710,9376
201704,5,18,1,5391,1,926,6030
201310,4,13,3,9069,0,496,3493
199701,1,20,4,3773,0,498,6335
200202,10,16,1,7179,0,962,4319
201207,6,19,3,3696,1,854,3317
201707,4,5,5,7175,0,68,7233
200712,4,18,2,9321,1,469,1690
199906,2,19,5,7863,1,294,4949
201608,10,19,3,0957,1,478,8944
202005,4,15,5,1716,1,232,9973
201102,1,17,2,2822,0,345,4912
199405,6,1,2,1678,0,874,3641
201907,7,8,2,0489,0,108,5764
200606,6,19,2,4950,0,663,4903
201006,3,2,4,4102,1,381,2432
200011,6,5,1,5000,0,636,566
199405,1,13,2,0449,1,115,4636
199112,10,9,2,4668,0,423,4786
200912,3,13,4,9279,0,78,9197
200803,5,17,5,4840,1,87,6802
200912,7,1,2,0539,0,587,8511
201211,8,7,4,0224,1,548,885
200809,8,11,5,0655,1,189,5509
201702,6,8,5,5865,0,246,1446
199210,1,15,5,8612,1,307,4507
201710,2,15,3,6104,0,353,7081
199412,5,11,4,7498,0,515,2062
199704,1,2,5,1058,0,64,325
201112,5,18,2,6745,1,844,6743
200108,8,15,5,6880,0,557,6464
199904,10,9,4,1274,1,760,1041
201408,7,12,5,0439,0,340,355
200008,4,3,1,5491,1,154,5039
200101,1,7,2,4392,0,552,3051
199412,4,15,3,8599,1,579,7836
200601,8,11,5,9273,1,642,352
199512,5,18,5,9728,1,490,2683
200209,8,14,4,0345,0,444,9814
199004,5,19,2,5400,0,398,4524
201208,10,13,3,8962,0,200,9846
200402,2,6,1,7173,1,172,639
199905,8,9,2,6604,0,125,5823
201209,6,12,5,5466,0,856,1868
201302,1,2,4,4273,1,102,6016
200011,1,9,2,5950,1,188,4419
200002,9,3,1,7783,1,59,416
198808,8,17,4,2431,1,795,295
199708,3,20,3,3070,0,651,1702
199002,7,20,4,9524,1,967,9274
199912,1,11,1,4548,0,126,9637
200708,5,1,3,3292,0,405,3101
199410,10,8,2,2344,0,847,7706
200402,10,11,3,1482,1,790,839
200103,9,13,5,2233,1,588,2839
201708,3,4,4,5224,1,606,6028
199104,2,19,2,0177,1,288,9150
200906,5,7,2,2679,0,609,2111
200511,9,16,4,4988,1,707,4965
201607,9,5,1,9223,0,189,7962
202002,9,11,4,0564,0,66,9820
200707,5,4,5,5870,1,201,9571
199803,4,19,5,6619,0,980,2311
200801,1,17,2,2456,0,596,7101
200110,10,10,1,4541,0,893,8747
201903,2,5,5,9747,0,331,9915
200712,6,5,3,0041,1,460,6165
198912,5,20,4,4305,1,966,8455
199406,6,2,3,8223,1,351,6784
200912,3,20,4,6469,0,327,2975
200003,6,2,1,4808,0,73,1736
199703,7,7,2,2745,1,268,1480
199210,4,19,4,2759,0,663,6698
199712,5,1,4,9625,1,288,9270
201201,7,12,5,9444,1,318,5093
200407,3,11,5,0079,1,35,4008
200811,6,4,5,4985,1,98,4107
199409,2,5,4,1663,1,999,3264
201103,9,1,4,0549,1,779,5386
199402,8,16,1,7804,0,876,170
198901,4,9,4,4905,1,379,9792
201609,9,4,5,3769,0,674,80
199410,3,11,1,8519,0,21,9798
201810,4,10,2,0437,0,329,3709
199805,8,8,3,4687,1,32,7681
199307,10,9,1,7273,1,560,7043
201709,10,8,3,0783,1,330,5892
200805,3,7,1,8246,1,852,427
201109,1,15,2,1687,0,490,9529
201712,5,12,3,1812,0,447,6619
201607,7,13,4,1767,1,469,7449
199906,5,20,2,8580,1,681,3208
201310,9,15,4,7827,0,807,1813
200504,3,10,4,0799,1,739,4165
198912,8,3,3,5688,0,382,2159
201602,10,8,5,8884,0,620,9644
199204,1,11,1,5352,0,316,1101
200811,10,19,2,0214,1,811,9053
201506,3,2,1,9762,1,83,8175
201212,10,14,1,2433,1,475,8980
200304,4,15,5,3990,0,886,4503
201108,10,7,5,5897,0,283,2500
199006,1,1,5,3809,1,929,6228
199301,9,10,3,8148,1,599,2670
199606,5,17,4,8974,1,693,9806
199512,2,10,1,7641,1,497,7227
199709,10,6,3,4128,1,743,7482
200809,1,18,1,9602,0,666,3689
200604,6,18,4,3923,0,175,4158
199902,6,9,3,2199,1,274,9309
198812,4,8,3,5591,1,509,7767
200703,8,10,3,9739,0,86,9461
199303,10,11,3,8043,1,421,2482
199007,9,5,1,0619,0,960,3309
200503,5,11,4,7784,0,204,6992
201111,4,16,5,5726,1,853,3549
199501,10,7,1,5787,0,597,4808
200011,4,4,1,0560,1,142,7035
199611,10,10,4,2301,0,347,6471
201309,6,11,4,3223,0,3,4685
201602,1,8,5,2984,1,295,5151
198811,8,9,2,8682,0,861,2149
201301,6,12,3,7447,1,239,6213
201906,2,15,5,5301,0,619,6465
200305,10,4,4,9951,0,503,28
200104,2,13,5,0584,0,55,433
199606,9,17,2,4471,1,115,6842
200911,4,13,5,6792,1,809,308
199812,9,11,5,8855,0,780,4079
201806,5,16,1,8930,0,401,4113
201905,3,6,3,7997,1,485,8848
200501,2,14,2,5784,0,869,9922
200711,10,3,4,4636,0,115,4314
199611,1,1,1,6299,1,948,3052
200404,5,3,3,0315,0,257,1174
201912,5,9,1,2860,1,462,1635
199310,2,17,1,9910,0,24,7012
202010,4,16,1,1426,1,715,8988
200107,5,15,5,6218,0,670,2954
200504,1,3,2,3357,1,822,5614
199001,4,6,5,6539,0,750,6381
200005,9,15,5,9183,1,796,9059
201308,10,8,1,3013,1,672,919
199401,9,4,4,3367,0,501,1546
201307,4,15,1,5542,1,910,3823
199811,2,1,5,6245,1,331,3890
201902,3,2,1,7082,0,11,1092
201006,5,13,4,6201,0,722,1531
201909,2,6,1,0079,0,578,7371
201202,1,11,2,1636,1,326,1186
199202,5,17,3,5048,1,52,7328
200209,8,15,4,4798,1,486,9914
199407,7,15,5,2637,1,406,9547
200710,1,15,1,6892,0,170,9170
201803,9,7,1,9979,1,887,9336
199410,4,6,5,6102,1,339,3650
199009,6,6,2,3817,0,311,3022
200906,3,2,1,7917,0,765,2259
200610,2,1,3,1809,0,891,5146
201503,8,8,4,7541,0,750,6077
201508,2,11,1,4750,0,359,7119
201801,7,18,4,3270,0,720,4614
199906,3,1,1,1415,1,360,4296
198903,10,6,2,4322,1,638,8780
200802,7,16,1,8837,0,975,9602
199011,4,12,5,5904,0,776,801
200402,10,14,5,8583,0,432,1742
201905,6,18,3,7947,1,142,4021
201501,4,11,4,5680,1,882,5097
199506,9,19,5,6897,1,430,8745
199802,8,11,4,5853,0,422,3980
199402,2,2,5,2841,0,566,7805
199705,5,7,2,1616,0,602,893
201712,1,9,1,9764,1,308,2305
199804,6,20,3,2383,1,15,6979
199606,7,11,1,4888,1,855,3448
201807,5,16,1,5125,1,505,6727
201004,9,17,2,5080,1,658,5267
201405,9,18,1,3921,1,108,2923
201912,6,5,1,9310,1,367,651
201210,4,9,5,3796,0,657,2830
199912,10,10,4,0119,1,100,3950
199502,3,8,4,0064,0,772,6020
201404,2,15,3,8746,0,505,8497
200305,5,15,1,4721,1,754,9106
200601,10,2,3,2040,0,119,3094
198803,4,19,1,0671,1,78,6913
201006,10,6,1,5727,1,268,9758
200509,6,7,2,1298,1,362,9279
201905,2,17,4,4107,1,4,3408
199603,9,8,4,8364,0,370,3346
200512,1,13,5,5453,0,411,6861
201408,4,1,2,9818,0,812,5985
200408,7,2,2,5883,0,695,9375
199502,8,18,1,4880,0,278,4937
200007,3,20,1,3788,0,512,6217
201706,8,12,2,0812,1,476,8547
199405,1,5,4,1217,1,646,4907
200001,4,19,2,0207,0,869,1659
201803,1,4,3,0736,1,338,7821
201201,1,15,5,4877,0,823,5429
199502,2,14,3,2409,1,713,1467
200604,1,17,2,7906,0,665,3975
200701,2,16,1,2347,0,15,1703
199110,7,19,2,3279,1,66,4644
201308,1,7,2,6980,0,106,756
201901,4,2,5,3123,1,658,4681
200711,9,14,1,1036,0,715,953
201609,5,5,1,8653,0,187,2794
200805,6,13,1,8652,0,621,4463
201612,10,5,1,9601,0,286,1843
199309,2,11,3,1248,1,183,5870
198801,6,11,1,4411,0,605,5138
201510,6,7,2,6547,1,243,8101
200804,2,18,5,8380,1,626,9022
201006,8,16,1,9777,1,494,7703
199707,8,17,1,8023,0,448,635
199208,2,11,5,5845,0,638,1494
198811,3,5,5,3738,0,774,8068
200310,4,8,2,4831,1,853,1271
199701,6,3,1,2265,1,787,6550
199001,7,3,5,5925,0,588,8856
200112,1,3,4,6441,1,720,9813
201101,4,15,1,9710,1,768,5551
199506,9,20,5,5300,1,195,8833
199210,1,18,4,1781,0,527,1837
199108,1,9,2,3105,0,784,583
198906,8,1,5,7538,0,44,2250
200103,6,11,2,1204,0,930,3317
200508,8,13,5,3714,1,114,6755
199002,8,7,3,8803,1,261,3913
199704,4,12,4,3543,1,856,9484
200101,2,6,4,4600,0,193,5378
199402,6,13,1,9534,1,862,7955
200807,2,13,2,3610,1,816,6346
199811,8,14,3,4707,1,185,6641
201610,6,13,3,9662,0,90,4390
200604,4,19,2,5525,1,168,2149
200008,4,6,4,3682,0,507,9705
199512,4,15,3,9361,1,371,8373
199503,1,4,5,8257,0,114,6734
199612,4,16,1,4875,1,514,2800
199411,10,3,5,4057,0,395,7312
199108,2,14,4,4342,0,689,2402
199602,8,15,1,5287,0,337,6581
200012,2,6,2,6543,0,241,5306
200610,2,8,5,0447,1,622,1418
201208,1,10,5,1339,1,593,9090
200104,1,18,3,4171,1,508,8701
201102,8,1,1,3463,1,924,6417
200312,2,6,1,9188,1,329,8858
200812,6,8,1,6709,1,256,412
201108,9,4,3,3881,1,454,1233
201009,6,13,3,2526,0,965,2745
198811,4,7,3,6612,1,59,6693
200104,3,8,4,4465,0,542,5156
200604,2,2,5,3620,0,757,6200
198804,3,7,2,0442,0,987,1328
199906,6,5,5,2858,0,582,556
199708,1,17,4,9659,0,236,9879
199005,7,6,4,6054,0,681,5588
199905,8,1,1,9301,1,778,1331
201111,8,20,3,5675,1,138,6872
202001,3,2,4,8600,0,100,2289
198811,9,6,2,0221,0,644,1191
201702,3,17,1,7730,1,790,8458
201306,1,16,4,9060,1,30,9567
201601,6,11,2,5016,0,104,5210
200504,8,10,5,5932,0,762,8267
201511,4,16,2,2433,0,539,2092
200607,10,16,3,9973,1,490,3722
201312,4,18,1,9286,0,735,303
202005,7,7,1,0443,1,294,3760
200110,6,4,5,7667,1,579,5862
200402,8,6,3,8037,1,417,5847
201801,8,6,1,5759,0,605,9535
199606,4,9,2,7524,1,90,2317
201601,1,18,2,9660,1,182,2425
198801,10,2,4,4979,1,586,2347
202004,5,14,1,1427,0,978,5654
201805,9,11,5,5982,1,59,5282
199306,6,13,1,7386,1,938,1610
199606,4,5,3,8089,0,455,9282
199411,3,17,1,1889,0,716,5266
201804,4,8,2,3103,0,463,1329
201603,3,4,5,2507,0,698,3776
200801,9,3,4,9111,1,580,5347
200505,6,16,4,6074,1,527,1103
199108,5,6,1,8042,0,64,1569
200501,2,2,3,9190,0,202,2115
201801,3,9,2,4496,1,955,2086
199311,10,17,2,5740,1,765,7147
200103,8,5,2,3691,1,650,6002
199404,7,3,3,0216,1,306,7656
199511,2,14,4,0506,0,634,2370
200110,1,19,3,8707,0,862,351
199608,4,16,4,0724,1,877,5874
201010,1,14,2,3901,0,161,8035
201810,6,4,2,5688,0,936,2352
200905,4,2,3,9403,1,841,5404
199201,3,14,2,8302,0,360,4115
201306,9,12,4,2781,0,17,7943
201909,3,17,1,5478,0,378,9522
201904,1,3,4,6632,1,919,1628
200807,9,11,1,9959,1,235,8955
200202,3,14,4,8554,0,833,9181
201701,4,20,5,9231,0,757,4341
201706,5,14,2,7119,0,766,3350
201209,5,20,4,4287,1,26,4101
199403,8,4,1,9765,0,879,7138
201006,2,4,3,9176,0,165,2797
199905,5,12,4,9604,0,432,1036
199305,1,18,3,2741,0,123,4422
201011,3,5,1,2926,0,866,4021
201505,1,20,4,4415,0,961,2951
200503,8,1,3,6387,0,615,8388
201611,7,12,3,1147,1,554,7900
199611,8,19,3,4310,1,615,4918
198904,4,3,3,7496,0,333,9093
201502,7,5,2,4077,1,306,2127
200707,5,13,3,5568,0,367,4133
200412,1,9,4,5537,1,256,2193
199706,5,11,5,1033,0,165,2091
200109,9,3,1,5859,0,204,4344
199007,4,6,5,6008,0,590,293
200712,9,13,5,0042,1,22,5947
199812,8,18,5,9813,1,547,4763
199208,8,19,4,5022,0,398,9418
201708,3,4,5,1653,0,489,6586
199304,2,18,3,2299,1,856,8148
200504,2,5,4,9642,1,690,892
199002,9,17,2,0003,1,435,2031
200811,6,4,4,3564,0,453,9587
201103,7,16,4,2767,1,172,9510
198806,1,2,4,1675,0,349,3666
200509,4,1,3,2523,1,672,3578
201602,8,7,3,2254,1,439,9472
201509,4,2,3,3742,1,762,6319
200006,3,5,1,9512,0,666,2093
201507,1,15,3,6042,1,858,5157
199906,1,20,4,7317,1,71,7605
201308,2,3,4,6623,1,283,2246
201705,5,14,4,6446,0,895,3651
200706,8,14,4,7520,1,359,5745
201304,4,2,5,3139,0,152,1312
199805,9,14,2,2873,1,6,6325
198907,4,17,2,1182,0,762,9747
200205,1,19,5,3960,1,118,950
201909,1,3,1,6351,0,350,4086
199803,9,10,1,8115,1,977,6666
201609,3,6,2,0055,1,613,9244
201706,10,12,2,8368,0,869,1611
201809,7,8,1,9811,1,601,6827
201204,7,9,4,6625,0,829,6903
199106,8,9,5,0705,1,217,2230
199804,10,11,5,8380,1,240,4627
199908,9,16,5,3890,1,18,8513
199312,7,8,3,7831,1,364,2669
201502,10,18,1,8123,0,28,9286
201907,10,8,3,1698,1,62,2177
200610,8,5,4,3424,1,989,4840
200106,7,17,1,7983,0,477,4769
201009,2,16,5,5276,1,642,3521
198904,9,18,3,9020,0,433,7193
199401,10,14,2,1469,1,968,2331
200209,9,8,1,5202,0,294,4798
200007,9,6,4,6454,0,707,9289
201404,1,10,5,1997,0,620,764
201901,7,17,4,0270,1,358,3804
201503,1,4,2,7508,0,291,9350
199411,2,7,5,2781,0,337,2492
201006,7,1,3,0240,0,554,8105
201506,10,3,2,4827,1,695,3767
201206,3,18,4,1256,0,788,1770
200006,4,18,5,5835,1,457,8185
200411,8,14,3,3490,1,243,2816
201001,2,17,5,2203,1,67,9188
199902,9,18,1,1365,1,275,2111
201111,9,20,1,9302,0,835,5377
200404,5,14,3,1568,1,150,3198
199912,3,6,1,9909,1,852,4962
200105,1,9,1,7454,0,58,2360
200812,10,1,1,5275,0,141,1770
201601,3,9,4,8257,1,787,2607
201101,8,16,4,0941,0,734,3980
199009,9,20,2,2677,1,866,8705
199609,9,9,5,5024,0,390,5042
200202,4,4,5,6790,1,964,801
201303,4,19,2,6873,0,269,8524
202009,8,2,4,8089,1,454,1789
200203,7,5,5,8430,1,656,988
199201,2,14,5,8700,1,8,9464
200406,1,6,5,2687,0,747,1448
201004,1,3,2,8244,1,896,9975
199311,4,14,1,8534,1,775,167
199505,5,6,3,2608,0,841,7309
201106,10,4,2,2197,0,806,746
201509,6,9,5,8267,0,592,8407
201012,8,4,4,1935,1,700,4307
199707,8,5,2,2846,0,565,2777
201004,6,10,4,3074,1,597,1734
201211,7,8,1,7997,1,855,4714
199404,1,6,4,0279,1,666,483
201608,10,13,4,4981,0,69,3809
198806,8,10,2,0277,0,119,7634
200202,10,20,5,7160,1,937,711
201208,3,6,3,7761,0,743,2792
201207,10,20,4,5986,1,439,442
199412,8,20,2,9357,0,207,2870
201302,1,13,2,7823,0,417,6210
200111,8,13,3,5551,0,63,917
200302,4,14,5,7583,1,599,8221
199004,8,15,5,8112,1,275,2322
200002,5,2,1,5296,1,658,7295
201307,6,3,2,7437,0,988,3135
201608,10,3,5,5398,1,890,5139
200302,2,2,5,8949,1,121,804
200506,6,8,5,0422,1,132,9945
199609,5,2,4,3125,1,723,6284
199310,8,20,4,7192,1,979,6018
199709,7,9,5,5997,1,133,7571
201606,9,7,1,7719,0,201,2693
200003,6,1,2,2412,1,59,2148
201303,3,13,1,8965,1,240,7803
201808,1,9,2,6482,1,606,4081
201301,1,8,2,4024,1,291,6082
200312,4,7,4,4290,1,157,9613
200804,6,6,2,1319,0,529,2220
201412,7,4,5,3312,0,474,2204
201408,9,7,5,2713,1,146,9043
198811,4,18,4,0542,0,764,9377
202009,10,4,2,1256,0,853,383
201501,10,13,2,6811,1,209,9865
200905,7,5,5,7622,1,220,6364
200812,6,19,1,9953,0,947,706
199301,4,4,5,0614,0,238,2884
201311,2,20,5,6460,1,45,9485
200212,7,13,4,6430,0,520,3049
199006,6,2,2,3720,1,580,1015
200112,6,8,2,4498,0,820,2314
201201,5,10,3,1291,1,268,1461
200104,8,6,1,7915,0,826,8919
199303,3,17,3,9119,1,912,3176
202002,5,17,5,2970,0,338,6412
201008,5,2,1,1255,1,276,1482
200208,3,11,2,3357,1,177,6649
201010,10,13,4,1132,0,34,9845
201602,3,13,5,0145,1,462,9139
199408,4,16,4,9607,1,661,6372
200807,10,7,2,4078,0,901,6737
199407,9,3,5,7804,1,893,2380
201304,3,12,5,0129,1,331,4633
201308,5,8,2,2492,0,878,6090
199911,8,19,4,0730,1,366,6229
201307,2,13,2,5336,1,836,7452
200210,6,1,4,0338,0,21,757
201808,7,14,1,5963,1,739,1312
201011,7,1,3,6866,0,181,7261
199712,3,16,5,1981,1,646,2709
199005,6,2,2,1736,1,311,8840
199212,8,18,3,7036,1,111,1730
200411,9,9,2,8198,1,647,7885
200602,7,6,5,7183,0,132,912
199912,2,6,1,0545,0,421,5113
200501,7,7,5,8220,0,968,2230
199608,5,4,3,7900,0,138,5163
202008,9,20,1,6341,1,18,6557
201101,1,16,5,7300,1,501,6674
199212,3,2,1,9968,0,740,1868
200205,10,20,4,0572,0,657,5915
199809,10,13,4,7170,1,311,5816
199812,1,7,2,9216,1,177,4044
200603,10,15,5,7998,0,47,6733
202001,6,9,3,0595,0,307,2579
199311,9,14,2,8925,1,244,8009
201406,6,7,3,7083,1,53,9039
200501,8,17,4,9453,0,815,9367
200102,2,14,5,9740,0,848,5894
201209,4,8,1,0151,0,960,1288
199112,9,12,3,3995,1,688,6671
201404,7,14,4,2484,0,729,7091
201501,3,15,3,0746,0,207,1451
201812,9,17,3,9013,1,280,9504
200502,7,18,4,2036,1,814,818
199706,2,13,4,6867,0,586,5066
199702,1,6,5,2427,1,919,2723
199411,9,13,5,1408,1,150,4526
199605,5,6,3,4907,0,961,6397
199801,2,7,5,0777,0,551,5528
201004,5,20,4,3931,1,834,1247
200412,5,9,4,8116,1,640,2633
200511,9,15,5,5616,1,38,1659
199607,8,14,5,8042,1,148,112
200111,3,11,5,3489,1,511,5846
201110,7,17,3,5701,0,189,3440
199001,3,12,5,8802,0,755,286
200810,5,6,3,2990,0,571,4948
200808,4,18,1,7646,1,242,699
199907,6,12,5,9905,1,18,2020
199211,6,14,3,2787,1,173,578
199312,7,20,2,8239,1,196,4392
199702,8,19,2,9928,0,352,364
199305,6,19,3,8561,1,46,2031
198906,8,17,2,8237,1,837,7853
198809,7,6,4,0338,1,921,3011
199202,4,12,1,1353,1,366,2397
200202,3,1,5,5079,0,956,8245
201505,3,3,5,8284,1,70,820
199209,5,2,1,3366,0,156,5598
201011,7,1,3,4944,1,465,8283
200903,1,11,2,7973,1,199,9565
200810,4,20,4,7372,1,200,9345
201311,8,7,4,9968,1,141,8548
199609,4,8,3,3166,1,595,4710
199209,1,7,3,9682,0,176,5953
199903,7,10,1,4220,1,976,670
201901,7,6,5,6111,0,439,7653
199309,1,9,2,1032,0,507,4835
199312,8,8,4,2690,1,66,9231
199908,3,10,1,6914,0,640,3966
199202,4,13,4,2850,0,435,7909
200501,5,10,5,6139,0,727,1677
200710,5,16,4,6349,1,669,4561
200302,10,7,3,7286,1,1000,3848
199111,2,3,5,0960,0,184,8073
201806,4,2,4,3770,1,276,2392
200712,8,7,5,0061,0,894,5294
201402,6,12,2,0641,1,807,8366
199208,4,8,5,9068,0,781,9902
200306,7,11,1,3696,1,799,6535
201205,8,7,1,6482,1,367,6472
199010,7,2,1,5947,0,735,2500
199801,5,19,3,5841,1,713,5207
199704,5,7,4,7799,0,304,858
201105,9,4,3,9488,1,962,5343
200009,1,10,4,3105,0,529,2442
200907,1,9,4,8132,0,552,5898
200612,4,10,4,6238,1,800,8304
200302,8,20,5,5249,1,756,7206
201206,6,6,1,3560,1,730,173
198806,9,17,2,5234,0,36,4276
201904,4,8,4,8709,1,708,4462
198901,5,9,2,3106,1,838,8897
199603,2,10,3,5853,0,340,120
200102,6,9,1,3943,1,708,912
200602,1,3,5,1475,0,987,750
200903,9,15,2,5449,0,760,4008
201907,6,11,5,8389,1,729,4108
201507,6,7,3,9779,0,1,1424
201605,8,8,3,0776,0,954,7922
199503,10,6,5,5252,1,482,8204
199304,5,7,4,4580,0,877,7959
198807,1,5,4,5938,0,47,4032
200803,5,1,1,5883,1,557,788
199503,2,12,3,5319,1,210,10000
200604,9,4,3,3031,0,94,9641
198807,9,11,5,2250,1,53,6823
199905,5,3,5,8649,1,283,6183
198912,3,2,3,4880,0,700,4020
201703,6,3,3,3571,0,700,5390
200005,3,9,1,9613,1,587,1190
201203,2,11,5,7040,0,755,7896
199604,7,8,2,4133,0,509,8137
199501,4,16,5,4538,1,233,9638
199904,6,5,1,1962,0,178,201
200711,3,1,1,1825,1,203,6698
199712,2,10,3,9513,0,200,1954
201402,3,16,5,3882,0,520,9735
199104,10,6,3,7226,1,921,6400
199908,7,1,5,9573,0,708,544
201512,8,9,2,4904,1,431,6551
200809,8,11,3,7602,1,672,9018
201611,4,3,3,6858,0,915,8681
200304,10,13,4,7921,1,168,3121
201110,5,10,4,0509,0,754,160
199710,1,11,1,8089,0,755,5651
200012,5,15,1,4293,0,732,3885
199306,8,2,5,1001,0,529,8920
198911,2,19,1,8500,1,930,5760
199312,2,20,1,9481,1,519,4190
199703,9,17,5,2292,1,116,4705
198909,4,20,2,1516,0,297,9857
199906,1,6,3,4486,1,760,5050
200901,3,5,4,3390,0,930,2171
199402,9,10,2,0717,0,933,8348
201611,3,2,5,6502,0,503,1981
200902,1,5,2,7408,1,558,8716
199604,1,11,4,0424,1,261,1022
200203,7,17,2,2607,1,479,9436
200508,10,18,4,4434,0,339,6448
201111,1,4,4,3201,0,569,6014
198807,1,4,5,6712,0,770,4980
201703,1,3,1,9663,0,31,5321
201403,2,1,4,1515,1,25,2912
199306,4,4,2,9625,1,927,8197
198807,4,5,1,7977,1,595,5017
201407,4,1,4,3412,1,439,1129
200711,8,4,3,6883,0,975,3474
200607,5,1,1,1226,1,147,6293
200207,1,5,1,6544,0,280,3233
201709,6,15,1,2145,0,196,7854
200905,6,8,2,5965,0,653,1617
199210,1,16,2,2782,1,236,4888
202003,7,18,5,0851,0,770,9770
202003,4,17,5,6014,1,616,8538
201507,4,5,4,3034,0,547,7898
199004,4,19,2,8319,0,464,2875
200311,7,4,3,0417,0,423,5065
199303,10,20,2,6532,1,832,5294
199901,8,11,4,5485,1,577,1714
199908,6,14,5,1365,1,15,1157
200210,2,8,2,0878,0,813,5599
200009,7,20,3,1025,1,468,5231
201509,2,3,5,0635,1,290,8168
200106,7,16,5,6797,1,321,1843
200212,4,16,1,2522,1,203,2426
202001,2,2,2,0439,0,841,5411
200603,4,20,1,2099,1,55,8565
200202,3,2,4,9589,1,923,2754
199711,4,7,4,4684,1,11,9511
198806,3,14,2,4343,0,750,8162
200507,1,15,2,1362,0,394,275
199109,9,13,5,4741,0,156,2784
200108,9,12,2,3681,0,977,6838
199310,2,1,5,0935,0,560,9321
201106,10,18,2,5376,0,577,6578
199004,9,11,3,6789,1,205,1633
199309,2,17,4,8013,1,939,5544
201410,1,20,5,3182,0,530,4981
200205,4,18,1,8446,0,868,2866
199304,2,4,2,7992,1,387,6588
199706,7,7,2,3437,1,492,8563
199310,2,6,1,0574,0,978,8035
199002,5,5,1,8808,0,388,8602
201905,3,3,3,5767,1,329,762
199512,8,9,4,5336,1,358,1416
198902,6,19,5,2195,1,672,2565
199903,6,2,1,6829,0,439,710
200412,7,3,4,6445,0,95,6359
198904,7,11,3,7455,1,233,4197
200308,9,2,2,4397,0,240,3526
201904,4,11,4,0658,1,410,8568
200508,2,10,5,9196,0,44,252
199908,1,14,1,6362,1,64,2554
199309,3,6,1,4237,1,582,467
199401,4,9,5,8815,0,566,9949
200307,5,6,3,0382,0,480,4140
199010,9,5,4,3090,0,411,2330
200606,10,15,4,4541,1,633,622
198902,5,9,2,2854,1,224,6902
200301,6,16,4,0850,0,632,9927
201809,7,9,3,5143,1,79,2915
201107,8,8,1,4514,0,240,8695
201606,6,20,1,3132,1,26,3083
201206,2,9,3,6062,0,265,636
198812,3,8,2,3936,0,252,9935
200311,7,12,1,5998,1,841,8555
201007,4,6,5,0058,1,727,1088
201502,8,3,2,6423,1,61,9038
201910,3,13,3,6389,1,515,9222
199408,7,4,4,2933,0,740,9663
200412,9,15,4,1305,0,8,68
199006,2,6,5,3990,1,963,2506
198807,2,17,4,0328,1,986,3149
201701,4,13,2,0681,0,980,1500
199503,10,16,4,6689,0,905,4833
200107,8,7,2,3124,0,860,5054
200503,5,9,1,8212,0,8,1034
198810,4,20,3,0963,1,588,6827
201708,2,2,1,3854,0,190,7586
201210,10,6,2,4431,1,899,3394
200302,9,16,5,2170,1,572,2748
201602,1,1,2,4414,0,467,8266
199205,4,19,4,8643,1,268,6416
200904,2,3,3,1452,1,826,7097
200608,10,19,3,1620,1,57,5361
201209,4,11,3,9169,0,184,1453
201312,2,11,3,6100,1,266,2483
201209,1,14,4,3456,0,234,4067
201210,6,2,5,9440,0,976,9835
200406,4,17,5,6423,1,209,2136
200607,4,2,3,9117,0,119,704
199702,4,13,3,1619,0,303,4469
202005,1,10,1,0540,1,786,1766
200003,5,5,3,5489,0,891,4915
198902,2,2,1,2906,0,439,807
199609,2,1,5,2840,0,456,1363
200009,8,15,1,6641,1,694,3940
201008,4,14,2,2097,1,398,3758
200009,1,8,2,6604,1,661,8078
199110,10,17,4,4755,1,319,1787
200001,2,16,1,8889,1,94,1466
201805,5,6,3,4945,1,839,5798
201207,7,8,4,3892,0,889,6237
201605,5,12,1,3832,1,582,394
201911,2,4,4,4793,1,722,8323
200306,9,13,4,0919,1,168,5090
200609,10,13,2,8262,1,659,7714
201112,6,12,5,4473,0,792,5379
199101,10,15,5,7542,1,863,710
200104,10,6,5,4680,0,724,1187
200906,9,18,1,0893,0,937,8872
200208,6,17,4,1804,0,81,6410
200206,5,17,5,9562,1,549,5470
201312,4,16,5,6489,0,489,1874
201404,4,4,4,1027,0,768,5437
198911,9,12,5,3647,1,449,818
199612,6,18,1,5462,0,488,2375
201306,3,4,3,3280,0,548,6647
200209,7,17,1,4003,1,392,9594
199511,4,15,2,2036,1,409,5916
201712,10,18,5,9354,1,602,8401
200903,1,17,4,3066,0,627,3368
198910,4,6,1,1896,1,936,5515
200503,5,10,5,0692,0,362,5304
